NGÀY,GIÁ MỞ CỬA,GIÁ CAO NHẤT,GIÁ THẤP NHẤT,GIÁ ĐÓNG CỬA,THAY ĐỔI GIÁ,% THAY ĐỔI,KHỐI LƯỢNG
01/12/2022,17045.454545454544,17863.636363636364,16363.636363636362,16545.454545454544,,,66872501
30/11/2022,15954.545454545454,16727.272727272724,15636.363636363634,16727.272727272724,,,57899300
29/11/2022,15090.90909090909,15863.636363636362,14863.636363636362,15818.181818181816,,,65780600
28/11/2022,14181.81818181818,14863.636363636362,14181.81818181818,14863.636363636362,,,58921900
25/11/2022,13272.727272727272,13909.090909090908,13045.454545454544,13909.090909090908,,,26533900
24/11/2022,12454.545454545454,13090.90909090909,12363.636363636362,13045.454545454544,,,31115600
23/11/2022,13363.636363636362,13499.999999999998,12545.454545454544,12545.454545454544,,,30383500
22/11/2022,13318.181818181816,14045.454545454544,13136.363636363636,13454.545454545454,,,43346700
21/11/2022,13818.181818181816,13863.636363636362,13409.090909090908,13590.90909090909,,,31604900
18/11/2022,13272.727272727272,13818.181818181816,12954.545454545454,13727.272727272726,,,99658800
17/11/2022,12636.363636363636,12954.545454545454,12545.454545454544,12954.545454545454,,,33938100
16/11/2022,11181.81818181818,12136.363636363636,10727.272727272726,12136.363636363636,,,55883300
15/11/2022,10909.090909090908,11409.090909090908,10909.090909090908,11363.636363636362,,,44416800
14/11/2022,11045.454545454544,11318.181818181818,10772.727272727272,11090.90909090909,,,60270100
11/11/2022,11181.81818181818,11499.999999999998,10909.090909090908,11181.81818181818,,,63839100
10/11/2022,11545.454545454544,11636.363636363636,11000,11000,,,79819500
09/11/2022,11999.999999999998,12363.636363636362,11772.727272727272,11818.181818181818,,,32786100
08/11/2022,11909.090909090908,12454.545454545454,11818.181818181818,11954.545454545454,,,46273800
07/11/2022,13227.272727272726,13454.545454545454,12454.545454545454,12454.545454545454,,,39953100
04/11/2022,13636.363636363636,13772.727272727272,13181.81818181818,13318.181818181816,,,43889600
03/11/2022,13863.636363636362,14045.454545454544,13727.272727272726,13818.181818181816,,,20629700
