NGÀY,GIÁ MỞ CỬA,GIÁ CAO NHẤT,GIÁ THẤP NHẤT,GIÁ ĐÓNG CỬA,THAY ĐỔI GIÁ,% THAY ĐỔI,KHỐI LƯỢNG
06/06/2022,67807.13108816223,68996.72987918263,66617.53229714185,67212.33169265205,,,3317400
03/06/2022,66320.13259938675,67807.13108816223,65963.25296208063,67807.13108816223,,,2620100
02/06/2022,67093.37181355001,68282.9706045704,66082.21284118267,66320.13259938675,,,2763900
01/06/2022,65368.45356657044,67152.85175310103,65308.97362701942,66498.57241803981,,,3350800
31/05/2022,66201.17272028471,66201.17272028471,63940.93501734597,65368.45356657044,,,2855300
30/05/2022,66082.21284118267,66855.45205534593,64952.0939897133,66201.17272028471,,,10997000
27/05/2022,62810.8161658766,66617.53229714185,62751.33622632558,66498.57241803981,,,4495100
26/05/2022,62572.896407672524,63703.015259141896,62216.016770366405,62810.8161658766,,,1766400
25/05/2022,59182.53985326441,62453.936528570484,58706.70033685625,62453.936528570484,,,3770800
24/05/2022,57398.14166673383,58409.30063910116,57100.74196897873,58409.30063910116,,,1404700
23/05/2022,58409.30063910116,58409.30063910116,57160.22190852975,57398.14166673383,,,1343359
20/05/2022,58111.90094134606,58825.66021595829,57695.54136448892,57992.94106224402,,,1440400
19/05/2022,56565.42251301955,58111.90094134606,56565.42251301955,57695.54136448892,,,2556700
18/05/2022,59301.49973236645,59539.41949057053,57992.94106224402,58111.90094134606,,,2014400
17/05/2022,55316.343782448144,59301.49973236645,55018.944084693045,59301.49973236645,,,2045800
16/05/2022,57992.94106224402,57992.94106224402,55435.30366155018,55435.30366155018,,,1740900
13/05/2022,57160.22190852975,58885.14015550931,55375.823721999164,55673.22341975426,,,4186100
12/05/2022,59063.57997416237,60610.05840248888,56505.94257346853,56862.82221077465,,,4275700
11/05/2022,58290.34075999912,60610.05840248888,57576.58148538688,60610.05840248888,,,2307500
10/05/2022,55911.143177958336,58766.18027640727,54721.544386937945,58528.2605182032,,,3735300
09/05/2022,58468.78057865218,58885.14015550931,55911.143177958336,55911.143177958336,,,5070700
06/05/2022,60847.978160692954,61859.137133060285,59598.89943012154,59598.89943012154,,,3234500
05/05/2022,62216.016770366405,62751.33622632558,60610.05840248888,62275.496709917425,,,2453900
04/05/2022,62394.456589019464,62989.25598452966,61918.617072611305,62156.536830815385,,,2098400
29/04/2022,62453.936528570484,63703.015259141896,61978.097012162325,62453.936528570484,,,4011500
28/04/2022,61204.85779799907,63524.575440488836,60966.93803979499,62751.33622632558,,,3147500
27/04/2022,60966.93803979499,61859.137133060285,59777.3392487746,61264.33773755009,,,3161700
26/04/2022,59598.89943012154,62453.936528570484,57695.54136448892,62037.576951713345,,,5537400
25/04/2022,65487.41344567248,65963.25296208063,61502.25749575417,61502.25749575417,,,6019525
22/04/2022,66914.93199489695,67747.65114861121,63048.735924080676,66082.21284118267,,,11878200
21/04/2022,66141.69278073369,68937.24993963161,66141.69278073369,66617.53229714185,,,4068500
20/04/2022,66617.53229714185,67212.33169265205,65190.01374791738,66617.53229714185,,,3350000
19/04/2022,69294.12957693773,69591.52927469282,66617.53229714185,66617.53229714185,,,8196978
18/04/2022,68401.93048367243,70543.20830750914,67807.13108816223,68699.33018142753,,,3847800
15/04/2022,68461.41042322345,70126.848730652,67807.13108816223,68401.93048367243,,,4074500
14/04/2022,68520.89036277447,70721.6481261622,68520.89036277447,69353.60951648875,,,5399800
13/04/2022,65427.93350612146,68461.41042322345,65308.97362701942,68461.41042322345,,,3513600
12/04/2022,64833.13411061126,66320.13259938675,63405.615561386796,65308.97362701942,,,3678500
08/04/2022,67390.7715113051,67747.65114861121,64535.73441285617,64535.73441285617,,,6599500
07/04/2022,67628.69126950917,69532.0493351418,66677.01223669287,67390.7715113051,,,5422000
06/04/2022,64476.25447330515,67807.13108816223,64476.25447330515,67212.33169265205,,,4179000
05/04/2022,64892.61405016228,66379.61253893777,64833.13411061126,64833.13411061126,,,3073800
04/04/2022,67509.73139040713,67509.73139040713,65011.57392926432,65011.57392926432,,,3270200
01/04/2022,63584.055380039856,66022.73290163165,63108.215863631696,66022.73290163165,,,4624000
31/03/2022,62751.33622632558,65784.81314342757,62216.016770366405,63643.535319590876,,,3852800
30/03/2022,62929.77604497864,63821.97513824393,62156.536830815385,63048.735924080676,,,3132000
29/03/2022,58647.22039730523,62394.456589019464,58647.22039730523,62394.456589019464,,,8468000
28/03/2022,56803.34227122363,58706.70033685625,56624.90245257057,58349.82069955014,,,4321325
25/03/2022,57160.22190852975,57398.14166673383,56862.82221077465,56922.30215032567,,,1391500
24/03/2022,57100.74196897873,57814.50124359096,56684.38239212159,57100.74196897873,,,1863100
23/03/2022,57398.14166673383,57992.94106224402,57100.74196897873,57398.14166673383,,,2035800
22/03/2022,57100.74196897873,57695.54136448892,56743.86233167261,57338.66172718281,,,2079200
21/03/2022,56624.90245257057,57100.74196897873,56505.94257346853,56684.38239212159,,,2005200
18/03/2022,55316.343782448144,57457.62160628485,55316.343782448144,56565.42251301955,,,2815100
17/03/2022,54602.584507835905,55137.903963795085,54424.144689182845,54721.544386937945,,,2752300
16/03/2022,54186.22493097877,54899.984205591005,53829.34529367265,54483.624628733865,,,3165900
15/03/2022,54602.584507835905,54602.584507835905,53412.985716815514,54126.74499142775,,,3851300
14/03/2022,55316.343782448144,55316.343782448144,53829.34529367265,54602.584507835905,,,2346200
11/03/2022,56208.542875713436,56268.022815264456,55137.903963795085,55435.30366155018,,,1538600
10/03/2022,57279.18178763179,57279.18178763179,56268.022815264456,56268.022815264456,,,1569500
09/03/2022,56268.022815264456,57398.14166673383,56268.022815264456,56803.34227122363,,,3633500
08/03/2022,55792.1832988563,56743.86233167261,55078.424024244065,56386.982694366496,,,2927500
07/03/2022,55375.823721999164,55851.66323840732,54840.504266039985,55792.1832988563,,,1920300
04/03/2022,55494.7836011012,55792.1832988563,55316.343782448144,55613.74348020324,,,1343800
03/03/2022,55435.30366155018,55911.143177958336,55435.30366155018,55554.26354065222,,,1432470
02/03/2022,55316.343782448144,55554.26354065222,55137.903963795085,55375.823721999164,,,1348400
01/03/2022,55911.143177958336,55911.143177958336,55018.944084693045,55554.26354065222,,,1101900
28/02/2022,54899.984205591005,55613.74348020324,54899.984205591005,55494.7836011012,,,1561400
25/02/2022,54959.464145142025,55554.26354065222,54781.024326488965,54899.984205591005,,,1059900
24/02/2022,55316.343782448144,55613.74348020324,53531.945595917554,54721.544386937945,,,1349600
23/02/2022,55078.424024244065,55851.66323840732,55078.424024244065,55316.343782448144,,,973800
22/02/2022,55316.343782448144,55494.7836011012,54721.544386937945,55256.863842897124,,,1344700
21/02/2022,54840.504266039985,55911.143177958336,54721.544386937945,55613.74348020324,,,1386000
18/02/2022,54899.984205591005,55018.944084693045,54543.104568284885,54840.504266039985,,,618800
17/02/2022,54662.064447386925,55197.383903346104,54126.74499142775,55197.383903346104,,,911400
16/02/2022,54543.104568284885,55018.944084693045,54305.18481008081,54305.18481008081,,,815200
15/02/2022,54126.74499142775,54543.104568284885,53829.34529367265,54186.22493097877,,,655400
14/02/2022,54126.74499142775,54483.624628733865,53769.86535412163,54126.74499142775,,,774100
11/02/2022,54602.584507835905,54959.464145142025,54364.66474963183,54483.624628733865,,,1104200
10/02/2022,54364.66474963183,54721.544386937945,53650.905475019594,54721.544386937945,,,1119900
09/02/2022,54543.104568284885,54543.104568284885,53888.82523322367,53948.30517277469,,,1342700
