NGÀY,GIÁ MỞ CỬA,GIÁ CAO NHẤT,GIÁ THẤP NHẤT,GIÁ ĐÓNG CỬA,THAY ĐỔI GIÁ,% THAY ĐỔI,KHỐI LƯỢNG
04/04/2023,67661.94419347486,67752.88766685319,67480.0572467182,67480.0572467182,-200,-0.0026881720430107503,1819000
03/04/2023,67843.83114023152,68116.6615603665,67480.0572467182,67661.94419347486,0,0,850600
31/03/2023,68207.60503374483,68571.37892725812,67661.94419347486,67661.94419347486,-600,-0.008000000000000007,1076100
30/03/2023,67934.77461360984,68571.37892725812,67843.83114023152,68207.60503374483,100,0.001335113484646211,838700
29/03/2023,67934.77461360984,68116.6615603665,67661.94419347486,68116.6615603665,500,0.006720430107526987,907400
28/03/2023,67752.88766685319,68480.43545387979,67661.94419347486,67661.94419347486,-200,-0.002680965147453085,1650000
27/03/2023,68207.60503374483,68207.60503374483,67571.00072009653,67843.83114023152,-400,-0.005333333333333301,1461500
24/03/2023,68207.60503374483,68662.32240063645,68025.71808698817,68207.60503374483,-300,-0.003984063745019917,932300
23/03/2023,67571.00072009653,68480.43545387979,67298.17029996155,68480.43545387979,900,0.012096774193548487,1805000
22/03/2023,67843.83114023152,67934.77461360984,67661.94419347486,67661.94419347486,0,0,900200
21/03/2023,67661.94419347486,68298.54850712315,67480.0572467182,67661.94419347486,100,0.0013458950201883368,1350200
20/03/2023,68207.60503374483,68207.60503374483,67389.11377333988,67571.00072009653,-200,-0.0026845637583892135,1609600
17/03/2023,69480.8136610414,69480.8136610414,67752.88766685319,67752.88766685319,-1900,-0.02486910994764402,2512800
16/03/2023,70026.47450131134,70117.41797468967,69026.09629414976,69480.8136610414,-700,-0.009079118028534339,1895200
15/03/2023,69662.70060779805,70299.30492144632,69571.75713441972,70117.41797468967,500,0.006527415143603221,2040200
14/03/2023,69389.87018766307,69935.53102793302,68753.26587401477,69662.70060779805,-300,-0.0039011703511053764,1735100
13/03/2023,69844.5875545547,70117.41797468967,69662.70060779805,69935.53102793302,0,0,1824500
10/03/2023,69571.75713441972,70208.361448068,69207.98324090641,69935.53102793302,400,0.005228758169934622,1427700
09/03/2023,69298.92671428474,70117.41797468967,69298.92671428474,69571.75713441972,0,0,1489700
08/03/2023,68389.49198050148,69571.75713441972,68207.60503374483,69571.75713441972,700,0.00923482849604218,1244400
07/03/2023,69026.09629414976,69298.92671428474,68662.32240063645,68935.15282077143,800,0.010666666666666602,1170900
06/03/2023,69117.03976752808,69662.70060779805,68207.60503374483,68207.60503374483,-1000,-0.013157894736842146,891800
03/03/2023,68207.60503374483,69844.5875545547,68207.60503374483,69117.03976752808,-500,-0.006535947712418277,704200
02/03/2023,69935.53102793302,69935.53102793302,69207.98324090641,69571.75713441972,-400,-0.005201560468140465,1088800
01/03/2023,68298.54850712315,70026.47450131134,68207.60503374483,69935.53102793302,1400,0.018543046357615944,1635500
28/02/2023,68662.32240063645,69026.09629414976,68298.54850712315,68662.32240063645,300,0.003989361702127603,1034300
27/02/2023,67934.77461360984,69026.09629414976,67298.17029996155,68389.49198050148,500,0.006693440428380271,1112500
24/02/2023,68844.2093473931,69117.03976752808,67752.88766685319,67934.77461360984,-1000,-0.013210039630118908,1681000
23/02/2023,68662.32240063645,69935.53102793302,67661.94419347486,68844.2093473931,200,0.0026490066225166586,2327900
22/02/2023,69389.87018766307,69753.64408117638,68662.32240063645,68662.32240063645,-1700,-0.022020725388601003,1383600
21/02/2023,70481.19186820298,70572.1353415813,69753.64408117638,70208.361448068,-300,-0.003870967741935516,888300
20/02/2023,69117.03976752808,70481.19186820298,68662.32240063645,70481.19186820298,1500,0.019736842105263053,1385300
17/02/2023,69207.98324090641,69480.8136610414,68480.43545387979,69117.03976752808,-500,-0.006535947712418277,943900
16/02/2023,69117.03976752808,69571.75713441972,68753.26587401477,69571.75713441972,500,0.006578947368421018,691300
15/02/2023,67934.77461360984,69117.03976752808,67661.94419347486,69117.03976752808,1300,0.01740294511378848,1443500
14/02/2023,68480.43545387979,68844.2093473931,67661.94419347486,67934.77461360984,-600,-0.007968127490039834,1193500
13/02/2023,69026.09629414976,69026.09629414976,67389.11377333988,68480.43545387979,-600,-0.007905138339920903,1637632
10/02/2023,68207.60503374483,69026.09629414976,68207.60503374483,69026.09629414976,900,0.01200000000000001,1236100
09/02/2023,68935.15282077143,69117.03976752808,68207.60503374483,68207.60503374483,-800,-0.01055408970976257,1619600
08/02/2023,69298.92671428474,69662.70060779805,68844.2093473931,68935.15282077143,-300,-0.003942181340341633,1550000
07/02/2023,70572.1353415813,70572.1353415813,69207.98324090641,69207.98324090641,-1300,-0.01679586563307489,1274400
06/02/2023,69026.09629414976,70481.19186820298,69026.09629414976,70390.24839482465,1400,0.018421052631578894,1910700
03/02/2023,70026.47450131134,70117.41797468967,69026.09629414976,69117.03976752808,-700,-0.009126466753585416,1967400
02/02/2023,70390.24839482465,70481.19186820298,69753.64408117638,69753.64408117638,-500,-0.006476683937823857,1520400
01/02/2023,70663.07881495963,70754.02228833796,69935.53102793302,70208.361448068,100,0.0012970168612191912,1810400
31/01/2023,72027.23091563453,72300.06133576951,69935.53102793302,70117.41797468967,-2300,-0.028967254408060472,4947600
30/01/2023,72754.77870266115,72754.77870266115,72209.11786239118,72209.11786239118,-600,-0.007499999999999951,1614000
27/01/2023,74027.98732995772,74482.70469684934,72391.00480914784,72754.77870266115,-1300,-0.01599015990159902,2331800
19/01/2023,73482.32648968775,74118.93080333604,72754.77870266115,73937.04385657939,0,0,2792100
18/01/2023,73573.26996306608,74118.93080333604,73391.38301630942,73937.04385657939,400,0.0049443757725586845,1397900
17/01/2023,72936.66564941779,73664.2134364444,72209.11786239118,73573.26996306608,1500,0.018891687657430767,1791400
16/01/2023,73300.4395429311,73482.32648968775,72209.11786239118,72209.11786239118,-1200,-0.01488833746898266,854700
13/01/2023,72936.66564941779,73755.15690982273,72845.72217603946,73300.4395429311,600,0.007500000000000062,1689000
12/01/2023,72663.83522928282,72936.66564941779,72118.17438901286,72754.77870266115,600,0.007556675062972307,754900
11/01/2023,73664.2134364444,74209.87427671437,72209.11786239118,72209.11786239118,-1600,-0.01975308641975304,1574700
