NGÀY,GIÁ MỞ CỬA,GIÁ CAO NHẤT,GIÁ THẤP NHẤT,GIÁ ĐÓNG CỬA,THAY ĐỔI GIÁ,% THAY ĐỔI,KHỐI LƯỢNG
20/08/2024,69000,69500,68300,69500,500,0.007246376811594235,8137200
19/08/2024,69000,69700,68600,69000,0,0,6418900
16/08/2024,66000,69500,65900,69000,3100,0.047040971168436974,18518500
15/08/2024,66300,66400,65300,65900,-700,-0.010510510510510551,7146900
14/08/2024,66800,67000,65800,66600,-100,-0.0014992503748125774,6293000
13/08/2024,66800,67200,65900,66700,100,0.0015015015015014122,9391000
12/08/2024,65900,66800,65600,66600,1000,0.015243902439024293,11011200
09/08/2024,62700,65800,62500,65600,3200,0.05128205128205132,17518100
08/08/2024,62000,62900,61900,62400,100,0.0016051364365972098,5791600
07/08/2024,62300,62500,61500,62300,0,0,4794900
06/08/2024,61800,62300,60600,62300,700,0.011363636363636465,6419700
05/08/2024,61500,62300,60300,61600,-1300,-0.020667726550079535,11577700
02/08/2024,61000,62900,60700,62900,800,0.012882447665056418,7605200
01/08/2024,63800,63800,61500,62100,-1700,-0.026645768025078342,10605900
31/07/2024,63900,64500,63500,63800,800,0.012698412698412653,10333100
30/07/2024,62000,63200,61900,63000,1000,0.016129032258064502,5470300
29/07/2024,61400,62400,61100,62000,1000,0.016393442622950838,5340200
26/07/2024,60500,61000,60400,61000,0,0,4384000
25/07/2024,60000,61000,59700,61000,-400,-0.006514657980456029,4903300
24/07/2024,61600,62000,58600,61400,-1100,-0.01759999999999995,15062500
23/07/2024,65000,65000,62000,62500,-2800,-0.04287901990811638,9198000
22/07/2024,65200,65400,63800,65300,-300,-0.004573170731707266,5883400
19/07/2024,65000,66300,64700,65600,600,0.009230769230769154,12007200
18/07/2024,63500,65000,63400,65000,1500,0.023622047244094446,7938100
17/07/2024,64700,64700,62200,63500,-600,-0.009360374414976613,16982000
16/07/2024,64600,65300,64100,64100,-200,-0.0031104199066873672,7680700
15/07/2024,64900,65000,64100,64300,-500,-0.007716049382716084,3694800
12/07/2024,64800,65400,64100,64800,0,0,8736600
11/07/2024,65400,65700,64600,64800,-400,-0.006134969325153339,8302000
10/07/2024,66700,66800,65200,65200,-1600,-0.0239520958083832,10907100
09/07/2024,67200,67200,66300,66800,-200,-0.0029850746268657025,7977800
08/07/2024,65600,67400,65600,67000,1400,0.021341463414634054,10448700
