CHỈ TIÊU,    Doanh thu thuần,        Tăng trưởng doanh thu,    Lợi nhuận gộp,        Tăng trưởng lợi nhuận gộp,    Lợi nhuận thuần từ HĐKD,        Tăng trưởng lợi nhuận thuần,    Lợi nhuận trước thuế,        Tăng trưởng lợi nhuận trước thuế,    Lợi nhuận sau thuế của Cổ đông công ty mẹ,        Tăng trưởng lợi nhuận sau thuế,    Tổng tài sản,        Tăng trưởng Tổng tài sản,    Tài sản ngắn hạn,        Tăng trưởng tài sản ngắn hạn,    Tài sản dài hạn,        Tăng trưởng tài sản dài hạn,    Nợ ngắn hạn,        Tăng trưởng nợ ngắn hạn,        Vay và nợ thuê tài chính ngắn hạn,            Tăng trưởng vay và nợ thuê tài chính ngắn hạn,    Nợ dài hạn,        Tăng trưởng Nợ dài hạn,    Vốn chủ sở hữu,        Tăng trưởng vốn chủ sở hữu,    Vốn góp cổ phần,        Tăng trưởng vốn góp cổ phần,    P/E,    P/B,    EV/EBITDA,    EPS (VNĐ/CP),        Tăng trưởng EPS,    Giá trị sổ sách (VNĐ/CP),    Biên lợi nhuận gộp,    Biên EBIT,    Biên EBITDA,    Biên lợi nhuận ròng,    ROE LTM,    ROA LTM,    Vòng quay tài sản (vòng),    Hiệu suất sử dụng tài sản cố định,    Số ngày thu tiền khách hàng (ngày),    Số ngày xử lý hàng tồn kho (ngày),    Số ngày phải trả nhà cung cấp (ngày),    Vòng quay tiền mặt (ngày),    Nợ phải trả / Vốn chủ sở hữu,"    Vay và nợ thuê tài chính ngắn hạn, dài hạn / Vốn chủ sở hữu",    Nợ vay ròng / Vốn chủ sở hữu,    Tổng tài sản / Vốn chủ sở hữu,    Khả năng thanh toán tổng quát,    Khả năng thanh toán nhanh,    Khả năng thanh toán tức thời,    Khả năng thanh toán lãi vay,    Vốn hóa (Tỷ đồng),    Số lượng cổ phiếu lưu hành (Triệu CP)
Q4/2019,10975687000000,-0.0504,3379286000000,-0.045,1929590000000,0.33,2021203000000,0.40409999999999996,1447983000000,0.2729,97297251000000,0.5065999999999999,24261892000000,0.941,73035359000000,0.40240000000000004,30492191000000,0.9304000000000001,18340185000000,0.9841,14916653000000,0.014499999999999999,51888407000000,0.5226,11689464000000,0.005,16.54139866557565,2.5796038218980493,9.30973491211767,1238.7077301240986,0.2666,36597.156447835114,0.3079,0.22690000000000002,0.289,0.1593,0.1481,0.0786,0.1293499209774485,0.23456178885477455,85.15339335934051,375.37593230004575,240.86477234416665,219.66455331521962,0.8751000000000001,0.5785,0.43229999999999996,1.8829762696237795,2.1426938549679884,0.4801252556761172,0.24875162299750778,6.7665571001051585,68734051083600,1168946447
Q3/2019,8967875000000,-0.0222,2431594000000,-0.1234,1644867000000,0.47450000000000003,2667288000000,1.4309,2227890000000,1.9784,72408102000000,0.11710000000000001,19179419000000,0.4242,53228683000000,0.0366,21695888000000,0.5699000000000001,15180409000000,1.0117,12196100000000,-0.5754,38516114000000,0.7293000000000001,11689464000000,0.005,24.171955248971784,2.911260164491236,11.108618877352932,1905.895694124985,1.9637,28783.48968539189,0.2711,0.35229999999999995,0.429,0.2704,0.1942,0.086,0.12772061756599265,0.22437694591323085,93.14835816734734,335.15714402425476,178.30717574718713,249.99832644441497,0.8798999999999999,0.6615000000000001,0.46,2.257373918892654,2.1364371426072735,0.60732932434017,0.3578247638446511,7.81194737889551,62421740269800,1168946447
Q2/2019,9250403000000,0.0072,2667287000000,-0.05,1288554000000,-0.49200000000000005,1275358000000,-0.49689999999999995,1016304000000,-0.5412,68021457000000,0.0603,14368745000000,0.08259999999999999,53652712000000,0.0545,18360400000000,0.3574,12028360000000,0.4841,13632639000000,-0.5235,36028418000000,0.6364,11689464000000,0.005,20.37809456277439,3.3500429597593655,10.580445661926952,869.4187852730605,-0.5434,26758.17192504799,0.2883,0.1866,0.2621,0.1288,0.1514,0.0665,0.1390169690771427,0.2284824537936599,79.32142199642546,322.3029326082056,161.21174873722413,240.4126058674069,0.888,0.6612,0.5236,2.2771090404511005,2.126133031626036,0.45575706411625017,0.2699192828042962,5.373572543178352,86502037078000,1168946447
Q1/2019,8160122000000,-0.0138,2462981000000,-0.1081,1149865000000,-0.0208,1141241000000,-0.0263,865394000000,0.0604,65061620000000,0.0526,12297612000000,-0.06570000000000001,52764008000000,0.08470000000000001,15150166000000,0.04019999999999999,10096960000000,0.1292,14997341000000,-0.4579,34914113000000,0.7831999999999999,11631495000000,0.005,19.702774085948988,3.26222751551002,9.738741351598017,740.3196290308755,-0.044500000000000005,25841.029824354307,0.3018,0.1954,0.27899999999999997,0.1225,0.20550000000000002,0.0883,0.12588872776863955,0.20269076915327097,90.04075429264415,319.00341811796477,180.78940515953528,228.25476725107364,0.8634999999999999,0.6654000000000001,0.5661,2.3281374262428596,2.1581094582712925,0.4404180125815123,0.22871623980885755,5.018094440280411,93398821115300,1168946447
Q4/2018,11557882000000,0.1365,3538507000000,0.042800000000000005,1450784000000,-0.386,1439469000000,-0.38530000000000003,1137506000000,-0.3981,64578613000000,0.0165,12499618000000,-0.1747,52078995000000,0.0764,15795515000000,0.0169,9243779000000,0.0085,14703420000000,-0.4705,34079678000000,0.685,11631495000000,0.005,16.742722388268223,5.383495010001949,9.499137331266603,977.9533525640849,-0.45799999999999996,25350.776304475683,0.3062,0.17120000000000002,0.23170000000000002,0.1112,0.207,0.08779999999999999,0.17864648786739468,0.2936845302228746,62.60748682154741,210.18021635102485,137.78244501597692,135.00525815659535,0.8948999999999999,0.6454000000000001,0.49979999999999997,2.3590357167394536,2.117405509405492,0.517009226986268,0.31412315457900547,4.967250965279606,102240845269200,1163149548
Q3/2018,9171354000000,-0.0277,2773834000000,-0.0455,1115520000000,0.0118,1097256000000,0.004699999999999999,748010000000,-0.0127,64815277000000,-0.0194,13466352000000,-0.10830000000000001,51348925000000,0.0069,13819759000000,0.1099,7545888000000,0.11810000000000001,28722687000000,0.005,22272831000000,-0.1114,11631495000000,0.005,16.693108111082797,5.568042154950813,9.510589902559909,643.0901351302421,-0.1109,15148.151869461932,0.3024,0.2022,0.27440000000000003,0.1001,0.2737,0.099,0.1422260230405173,0.23728896834782814,62.469461979114534,280.8767346565544,155.05342656216783,188.2927700735011,1.9101,1.5400999999999998,1.2904,2.7654448416558455,1.523543733239974,0.6196815733183191,0.40246244525682395,3.324297512364205,92005129246800,1163149548
Q2/2018,9184388000000,-0.0311,2807558000000,-0.019299999999999998,2536447000000,6.0077,2535069000000,6.1761,2214913000000,9.1572,64153442000000,-0.0202,13272415000000,-0.1115,50881027000000,0.0067,13525686000000,0.0024,8105077000000,-0.013999999999999999,28611128000000,0.0213,22016628000000,-0.0815,11631495000000,0.013600000000000001,26.032583100582368,6.454802807685296,11.467195883797492,1904.2375108243605,9.0261,14628.318455917071,0.3057,0.3569,0.4313,0.2608,0.28300000000000003,0.10039999999999999,0.1458285531009686,0.23940741556341305,54.59005297903355,281.94941099260916,142.76093215594582,193.77853181569688,1.9139,1.5776,1.3006,2.818818685019486,1.5225033862313369,0.6157772700031628,0.4508454506484921,5.32906308902531,88980940422000,1163149548
Q1/2018,8273993000000,-0.0311,2761510000000,0.1182,1174236000000,2.3103,1172030000000,2.3355,816068000000,2.4427000000000003,61808008000000,-0.0857,13162975000000,-0.2382,48645033000000,-0.0334,14564688000000,0.182,8942030000000,0.27449999999999997,27663387000000,-0.2029,19579933000000,-0.0484,11573740000000,0.0086,30.78955137597884,6.438732934336601,12.005249946404401,774.8096819624191,2.7206,14097.758759591135,0.33380000000000004,0.2332,0.313,0.12359999999999999,0.2175,0.0675,0.13202843576409845,0.2171025669986265,62.68187711785591,305.94665824819776,163.8895113145927,204.73902405146097,2.1567,1.767,1.4838,3.222762682712036,1.4636709819237557,0.5667704656632535,0.38069535028831375,3.420067113119017,85313218896000,1053249616
Q4/2017,10169340000000,-0.2266,3393149000000,-0.1671,2362754000000,0.6507,2341810000000,0.6409999999999999,1889920000000,1.0023,63528522000000,-0.13019999999999998,15144937000000,-0.33799999999999997,48383585000000,-0.0355,15532987000000,-0.1322,9166273000000,0.0636,27770340000000,-0.2026,20225195000000,-0.0043,11573740000000,0.5068,31.67641920867279,3.5787626120623868,10.342831790533966,1804.2642817109543,1.1758,14164.277495288996,0.3337,0.3201,0.38780000000000003,0.21059999999999998,0.17800000000000002,0.0528,0.156902303732199,0.2727715049596873,56.44560143529472,235.00812772249188,133.03788809967133,158.41584105811526,2.1411000000000002,1.7204,1.3221,3.3688925551497344,1.4670586858141408,0.6960567210929874,0.5187141404290109,4.3188592278992655,93434684546400,1047474042
Q3/2017,9432598000000,-0.14300000000000002,2906109000000,-0.11449999999999999,1102457000000,-0.10619999999999999,1092177000000,-0.1101,757638000000,-0.0684,66097873000000,-0.0968,15102219000000,-0.34409999999999996,50995654000000,0.0168,12451541000000,-0.21739999999999998,6748932000000,-0.2994,28580251000000,-0.1574,25066081000000,0.0735,11573740000000,0.5307999999999999,22.919147938903002,2.7761639071077777,8.307943064943103,723.300024269241,0.0124,18223.658281357202,0.3081,0.1937,0.2633,0.10060000000000001,0.1117,0.0388,0.1433786555154167,0.25934666600092776,60.69466121634782,269.5144912524943,136.10840223587292,194.10075023296918,1.6369,1.3224,1.0656999999999999,2.8766206142255477,1.6108941330176367,0.8600949874397072,0.5169111196758699,3.378060542249392,95110643013600,1047474042
